网点名称,省份,城市,区,标准化详细地址,完整标准地址,完整地址,经度,纬度
深圳新西丽,广东,深圳市,南山区,南山区珠光公寓B,广东深圳市南山区珠光公寓B,广东深圳市南山区珠光公寓B,113.960701,22.571329
深圳新西丽,广东,深圳市,南山区,南山区西丽街道石鼓路中国民,广东深圳市南山区西丽街道石鼓路中国民,广东深圳市南山区西丽街道石鼓路中国民,113.948394,22.572602
深圳新西丽,广东,深圳市,南山区,南山区桃源街道深圳大学丽湖校区冬青树,广东深圳市南山区桃源街道深圳大学丽湖校区冬青树,广东深圳市南山区桃源街道深圳大学丽湖校区冬青树,113.992239,22.598417
深圳新西丽,广东,深圳市,南山区,西丽街道沙河西路3015号丰泽园仓储中心2栋楼,广东深圳市南山区西丽街道沙河西路3015号丰泽园仓储中心2栋楼,广东深圳市南山区西丽街道沙河西路3015号丰泽园仓储中心2栋楼,113.953917,22.565525
深圳新西丽,广东,深圳市,南山区,西丽街道新锋路30号荣城科研小镇E2栋楼,广东深圳市南山区西丽街道新锋路30号荣城科研小镇E2栋楼,广东深圳市南山区西丽街道新锋路30号荣城科研小镇E2栋楼,113.932789,22.629179
深圳新西丽,广东,深圳市,南山区,西丽大磡二村,广东深圳市南山区西丽大磡二村,广东深圳市南山区西丽大磡二村,113.979423,22.62248
深圳新西丽,广东,深圳市,南山区,新屋村东区55栋,广东深圳市南山区新屋村东区55栋,广东深圳市南山区新屋村东区55栋,113.967277,22.567767
深圳新西丽,广东,深圳市,南山区,西丽街道新光路24号西丽楼小区A栋,广东深圳市南山区西丽街道新光路24号西丽楼小区A栋,广东深圳市南山区西丽街道新光路24号西丽楼小区A栋,113.953649,22.577497
深圳新西丽,广东,深圳市,南山区,桃源街道-深圳大学城哈尔滨工业大学g号楼哈尔滨工业大学g栋号,广东深圳市南山区桃源街道-深圳大学城哈尔滨工业大学g号楼哈尔滨工业大学g栋号,广东深圳市南山区桃源街道-深圳大学城哈尔滨工业大学g号楼哈尔滨工业大学g栋号,113.970869,22.58679
深圳新西丽,广东,深圳市,南山区,桃源街道福光社区学苑大道1088号南方科技大学13栋快递收发室,广东深圳市南山区桃源街道福光社区学苑大道1088号南方科技大学13栋快递收发室,广东深圳市南山区桃源街道福光社区学苑大道1088号南方科技大学13栋快递收发室,114.002365,22.599631
深圳新西丽,广东,深圳市,南山区,西丽街道石鼓路2012号石景湾花园管理处右侧丰巢柜,广东深圳市南山区西丽街道石鼓路2012号石景湾花园管理处右侧丰巢柜,广东深圳市南山区西丽街道石鼓路2012号石景湾花园管理处右侧丰巢柜,113.950115,22.576955
深圳新西丽,广东,深圳市,南山区,桃源街道平山村312栋,广东深圳市南山区桃源街道平山村312栋,广东深圳市南山区桃源街道平山村312栋,113.967266,22.584729
深圳新西丽,广东,深圳市,南山区,平山一路云谷二期9栋,广东深圳市南山区平山一路云谷二期9栋,广东深圳市南山区平山一路云谷二期9栋,113.970601,22.584048
深圳新西丽,广东,深圳市,南山区,新屋村中路与珠光路交叉口北40米新屋村西区,广东深圳市南山区新屋村中路与珠光路交叉口北40米新屋村西区,广东深圳市南山区新屋村中路与珠光路交叉口北40米新屋村西区,113.966956,22.568264
深圳新西丽,广东,深圳市,南山区,西丽街道广东省深圳市南山区西丽街道办沙河西路丽苑阁3302号商铺西丽地铁C出口宝,广东深圳市南山区西丽街道广东省深圳市南山区西丽街道办沙河西路丽苑阁3302号商铺西丽地铁C出口宝,广东深圳市南山区西丽街道广东省深圳市南山区西丽街道办沙河西路丽苑阁3302号商铺西丽地铁C出口宝,113.954917,22.579945
深圳新西丽,广东,深圳市,南山区,西丽街道打石一路中建五局生活区,广东深圳市南山区西丽街道打石一路中建五局生活区,广东深圳市南山区西丽街道打石一路中建五局生活区,113.946869,22.570106
深圳新西丽,广东,深圳市,南山区,西丽街道中兴人才公寓1B,广东深圳市南山区西丽街道中兴人才公寓1B,广东深圳市南山区西丽街道中兴人才公寓1B,113.934563,22.579188
深圳新西丽,广东,深圳市,南山区,茶光路健兴科技大厦c座楼,广东深圳市南山区茶光路健兴科技大厦c座楼,广东深圳市南山区茶光路健兴科技大厦c座楼,113.952757,22.568965
深圳新西丽,广东,深圳市,南山区,西丽街道官龙村综合C栋悦安居公寓314A房,广东深圳市南山区西丽街道官龙村综合C栋悦安居公寓314A房,广东深圳市南山区西丽街道官龙村综合C栋悦安居公寓314A房,113.946771,22.587641
深圳新西丽,广东,深圳市,南山区,中兴人才公寓三期C2中兴人才公寓三期C2,广东深圳市南山区中兴人才公寓三期C2中兴人才公寓三期C2,广东深圳市南山区中兴人才公寓三期C2中兴人才公寓三期C2,113.934563,22.579188
深圳新西丽,广东,深圳市,南山区,西丽街道西丽百旺第二工业园四栋楼,广东深圳市南山区西丽街道西丽百旺第二工业园四栋楼,广东深圳市南山区西丽街道西丽百旺第二工业园四栋楼,113.931634,22.632049
深圳新西丽,广东,深圳市,南山区,西丽街道松白路1026号南岗第二工业园13栋楼,广东深圳市南山区西丽街道松白路1026号南岗第二工业园13栋楼,广东深圳市南山区西丽街道松白路1026号南岗第二工业园13栋楼,113.933159,22.635843
深圳新西丽,广东,深圳市,南山区,西丽街道南国丽城班尼小,广东深圳市南山区西丽街道南国丽城班尼小,广东深圳市南山区西丽街道南国丽城班尼小,113.9572,22.581957
深圳新西丽,广东,深圳市,南山区,同沙路19-3新围村171栋颂心便利店,广东深圳市南山区同沙路19-3新围村171栋颂心便利店,广东深圳市南山区同沙路19-3新围村171栋颂心便利店,113.952561,22.583425
深圳新西丽,广东,深圳市,南山区,满天红旅馆,广东深圳市南山区满天红旅馆,广东深圳市南山区满天红旅馆,113.930478,22.533191
深圳新西丽,广东,深圳市,南山区,桃源街道西丽珠光村西区67栋,广东深圳市南山区桃源街道西丽珠光村西区67栋,广东深圳市南山区桃源街道西丽珠光村西区67栋,113.960723,22.571672
深圳新西丽,广东,深圳市,南山区,西丽街道泊寓南山云城旗舰店,广东深圳市南山区西丽街道泊寓南山云城旗舰店,广东深圳市南山区西丽街道泊寓南山云城旗舰店,113.968426,22.584473
深圳新西丽,广东,深圳市,南山区,西丽街道松白路1049号安居公寓B栋B,广东深圳市南山区西丽街道松白路1049号安居公寓B栋B,广东深圳市南山区西丽街道松白路1049号安居公寓B栋B,113.935277,22.629491
深圳新西丽,广东,深圳市,南山区,西丽街道中兴人才公寓7栋,广东深圳市南山区西丽街道中兴人才公寓7栋,广东深圳市南山区西丽街道中兴人才公寓7栋,113.934563,22.579188
深圳新西丽,广东,深圳市,南山区,沁园二路金众麒麟公馆5栋,广东深圳市南山区沁园二路金众麒麟公馆5栋,广东深圳市南山区沁园二路金众麒麟公馆5栋,113.9687,22.595781
深圳新西丽,广东,深圳市,南山区,西丽街道南山智谷产业园A座深圳交易集团总部大楼楼建设分公司,广东深圳市南山区西丽街道南山智谷产业园A座深圳交易集团总部大楼楼建设分公司,广东深圳市南山区西丽街道南山智谷产业园A座深圳交易集团总部大楼楼建设分公司,113.953668,22.570187
深圳新西丽,广东,深圳市,南山区,南方科技大学2号门深圳建工项目部,广东深圳市南山区南方科技大学2号门深圳建工项目部,广东深圳市南山区南方科技大学2号门深圳建工项目部,113.989775,22.594875
深圳新西丽,广东,深圳市,南山区,冠铭花园1栋,广东深圳市南山区冠铭花园1栋,广东深圳市南山区冠铭花园1栋,113.94989,22.566373
深圳新西丽,广东,深圳市,南山区,西丽街道西丽鹤祥苑四栋,广东深圳市南山区西丽街道西丽鹤祥苑四栋,广东深圳市南山区西丽街道西丽鹤祥苑四栋,113.962704,22.593419
深圳新西丽,广东,深圳市,南山区,西丽街道新围社区留仙大道腾飞苑6012-22号商铺出库给西丽店,广东深圳市南山区西丽街道新围社区留仙大道腾飞苑6012-22号商铺出库给西丽店,广东深圳市南山区西丽街道新围社区留仙大道腾飞苑6012-22号商铺出库给西丽店,113.951923,22.581105
深圳新西丽,广东,深圳市,南山区,西丽街道南山区西丽百旺村南岗第一工业区十七栋,广东深圳市南山区西丽街道南山区西丽百旺村南岗第一工业区十七栋,广东深圳市南山区西丽街道南山区西丽百旺村南岗第一工业区十七栋,113.939782,22.622307
深圳新西丽,广东,深圳市,南山区,牛成村路,广东深圳市南山区牛成村路,广东深圳市南山区牛成村路,113.930641,22.612379
深圳新西丽,广东,深圳市,南山区,桃源街道民企科技园2栋东座,广东深圳市南山区桃源街道民企科技园2栋东座,广东深圳市南山区桃源街道民企科技园2栋东座,113.962567,22.585488
深圳新西丽,广东,深圳市,南山区,西丽街道鼎新大厦东座508西,广东深圳市南山区西丽街道鼎新大厦东座508西,广东深圳市南山区西丽街道鼎新大厦东座508西,113.953612,22.581189
深圳新西丽,广东,深圳市,南山区,桃源街道哈尔滨工业大学深圳校区荔园6,广东深圳市南山区桃源街道哈尔滨工业大学深圳校区荔园6,广东深圳市南山区桃源街道哈尔滨工业大学深圳校区荔园6,113.969819,22.585867
深圳新西丽,广东,深圳市,南山区,桃源街道珠光西区94栋,广东深圳市南山区桃源街道珠光西区94栋,广东深圳市南山区桃源街道珠光西区94栋,113.960374,22.571275
深圳新西丽,广东,深圳市,南山区,南山区西丽街道同沙路168号凯达尔集团中心大厦B栋楼,广东深圳市南山区西丽街道同沙路168号凯达尔集团中心大厦B栋楼,广东深圳市南山区西丽街道同沙路168号凯达尔集团中心大厦B栋楼,113.945242,22.584324
深圳新西丽,广东,深圳市,南山区,桃源街道远洋天柱华府1A栋,广东深圳市南山区桃源街道远洋天柱华府1A栋,广东深圳市南山区桃源街道远洋天柱华府1A栋,113.964844,22.589104
深圳新西丽,广东,深圳市,南山区,丽山路6号桑泰丹华园二期2栋D,广东深圳市南山区丽山路6号桑泰丹华园二期2栋D,广东深圳市南山区丽山路6号桑泰丹华园二期2栋D,113.965614,22.588527
深圳新西丽,广东,深圳市,南山区,西丽冠铭雅苑2栋,广东深圳市南山区西丽冠铭雅苑2栋,广东深圳市南山区西丽冠铭雅苑2栋,113.951523,22.567303
深圳新西丽,广东,深圳市,南山区,南天路2-31号南国丽城,广东深圳市南山区南天路2-31号南国丽城,广东深圳市南山区南天路2-31号南国丽城,113.957442,22.582659
深圳新西丽,广东,深圳市,南山区,西丽九祥岭西区22栋,广东深圳市南山区西丽九祥岭西区22栋,广东深圳市南山区西丽九祥岭西区22栋,113.955416,22.583962
深圳新西丽,广东,深圳市,南山区,新屋中区,广东深圳市南山区新屋中区,广东深圳市南山区新屋中区,113.930478,22.533191
深圳新西丽,广东,深圳市,南山区,南山区西丽街道深圳市南山区西丽街道西丽社区文光路14号A栋优购哆,广东深圳市南山区西丽街道深圳市南山区西丽街道西丽社区文光路14号A栋优购哆,广东深圳市南山区西丽街道深圳市南山区西丽街道西丽社区文光路14号A栋优购哆,113.95379,22.574597
深圳新西丽,广东,深圳市,南山区,西丽街道深圳市南山区西丽街道万科云设计公社b区柴火创客空间B,广东深圳市南山区西丽街道深圳市南山区西丽街道万科云设计公社b区柴火创客空间B,广东深圳市南山区西丽街道深圳市南山区西丽街道万科云设计公社b区柴火创客空间B,113.941432,22.575711
深圳新西丽,广东,深圳市,南山区,西丽九祥岭东区35栋楼,广东深圳市南山区西丽九祥岭东区35栋楼,广东深圳市南山区西丽九祥岭东区35栋楼,113.957033,22.583237
深圳新西丽,广东,深圳市,南山区,西丽街道南天路33-4号九祥岭西区,广东深圳市南山区西丽街道南天路33-4号九祥岭西区,广东深圳市南山区西丽街道南天路33-4号九祥岭西区,113.955978,22.585515
深圳新西丽,广东,深圳市,南山区,城市假日花园一期一单元8,广东深圳市南山区城市假日花园一期一单元8,广东深圳市南山区城市假日花园一期一单元8,113.978463,22.563354
深圳新西丽,广东,深圳市,南山区,西丽街道松白路1008号企航科创研发产业园F栋楼,广东深圳市南山区西丽街道松白路1008号企航科创研发产业园F栋楼,广东深圳市南山区西丽街道松白路1008号企航科创研发产业园F栋楼,113.936681,22.630603
深圳新西丽,广东,深圳市,南山区,西丽石鼓路北早安商务中心蜀乡来4003,广东深圳市南山区西丽石鼓路北早安商务中心蜀乡来4003,广东深圳市南山区西丽石鼓路北早安商务中心蜀乡来4003,113.947517,22.585112
深圳新西丽,广东,深圳市,南山区,西丽珠光苑2号客售,广东深圳市南山区西丽珠光苑2号客售,广东深圳市南山区西丽珠光苑2号客售,113.952749,22.57297
深圳新西丽,广东,深圳市,南山区,西丽街道茶光村暖居公寓,广东深圳市南山区西丽街道茶光村暖居公寓,广东深圳市南山区西丽街道茶光村暖居公寓,113.953131,22.566192
深圳新西丽,广东,深圳市,南山区,西丽街道新锋路荣城科研小镇3栋,广东深圳市南山区西丽街道新锋路荣城科研小镇3栋,广东深圳市南山区西丽街道新锋路荣城科研小镇3栋,113.932789,22.629179
深圳新西丽,广东,深圳市,南山区,南山区西丽街道王京坑工业区2栋,广东深圳市南山区西丽街道王京坑工业区2栋,广东深圳市南山区西丽街道王京坑工业区2栋,113.969955,22.631762
深圳新西丽,广东,深圳市,南山区,西丽镇沙河西路4011号西丽丽新花园9栋,广东深圳市南山区西丽镇沙河西路4011号西丽丽新花园9栋,广东深圳市南山区西丽镇沙河西路4011号西丽丽新花园9栋,113.953201,22.582956
深圳新西丽,广东,深圳市,南山区,西丽桑泰丹华府三期8栋,广东深圳市南山区西丽桑泰丹华府三期8栋,广东深圳市南山区西丽桑泰丹华府三期8栋,113.965661,22.58862
深圳新西丽,广东,深圳市,南山区,西丽博林天瑞6,广东深圳市南山区西丽博林天瑞6,广东深圳市南山区西丽博林天瑞6,113.972906,22.583766
深圳新西丽,广东,深圳市,南山区,桃源街道桑泰丹华园一期,广东深圳市南山区桃源街道桑泰丹华园一期,广东深圳市南山区桃源街道桑泰丹华园一期,113.965661,22.58862
深圳新西丽,广东,深圳市,南山区,西丽街道深圳市南山区西丽街道西丽社区文光路14号A栋,广东深圳市南山区西丽街道深圳市南山区西丽街道西丽社区文光路14号A栋,广东深圳市南山区西丽街道深圳市南山区西丽街道西丽社区文光路14号A栋,113.95379,22.574597
深圳新西丽,广东,深圳市,南山区,九祥岭东区30栋,广东深圳市南山区九祥岭东区30栋,广东深圳市南山区九祥岭东区30栋,113.956674,22.58335
深圳新西丽,广东,深圳市,南山区,西丽街道九祥岭东区11栋,广东深圳市南山区西丽街道九祥岭东区11栋,广东深圳市南山区西丽街道九祥岭东区11栋,113.957867,22.582977
深圳新西丽,广东,深圳市,南山区,深圳市世瑞康科技有限公司,广东深圳市南山区深圳市世瑞康科技有限公司,广东深圳市南山区深圳市世瑞康科技有限公司,113.930478,22.533191
深圳新西丽,广东,深圳市,南山区,南粤山庄2栋,广东深圳市南山区南粤山庄2栋,广东深圳市南山区南粤山庄2栋,113.91593,22.508028
深圳新西丽,广东,深圳市,南山区,西丽街道打石一路22号中兴人才公寓1栋A座,广东深圳市南山区西丽街道打石一路22号中兴人才公寓1栋A座,广东深圳市南山区西丽街道打石一路22号中兴人才公寓1栋A座,113.938273,22.57371
深圳新西丽,广东,深圳市,南山区,西丽街道深圳职业技术大学留仙洞校区锦园1栋,广东深圳市南山区西丽街道深圳职业技术大学留仙洞校区锦园1栋,广东深圳市南山区西丽街道深圳职业技术大学留仙洞校区锦园1栋,113.941943,22.581117
深圳新西丽,广东,深圳市,南山区,西丽镇九祥岭西区31栋,广东深圳市南山区西丽镇九祥岭西区31栋,广东深圳市南山区西丽镇九祥岭西区31栋,113.958124,22.582098
深圳新西丽,广东,深圳市,南山区,西丽深港花卉中心M区,广东深圳市南山区西丽深港花卉中心M区,广东深圳市南山区西丽深港花卉中心M区,113.944097,22.533265
深圳新西丽,广东,深圳市,南山区,西丽街道南天路21-2号南山区西丽九祥岭东区,广东深圳市南山区西丽街道南天路21-2号南山区西丽九祥岭东区,广东深圳市南山区西丽街道南天路21-2号南山区西丽九祥岭东区,113.957591,22.583286
深圳新西丽,广东,深圳市,南山区,桃源街道平山村55栋,广东深圳市南山区桃源街道平山村55栋,广东深圳市南山区桃源街道平山村55栋,113.967018,22.583467
深圳新西丽,广东,深圳市,南山区,西丽街道u梦公馆,广东深圳市南山区西丽街道u梦公馆,广东深圳市南山区西丽街道u梦公馆,113.970872,22.629404
深圳新西丽,广东,深圳市,南山区,西丽街道松白路1008号港鸿基高新科技园B栋,广东深圳市南山区西丽街道松白路1008号港鸿基高新科技园B栋,广东深圳市南山区西丽街道松白路1008号港鸿基高新科技园B栋,113.936681,22.630603
深圳新西丽,广东,深圳市,南山区,圳宝花园4栋,广东深圳市南山区圳宝花园4栋,广东深圳市南山区圳宝花园4栋,113.957692,22.576403
深圳新西丽,广东,深圳市,南山区,西丽镇九祥岭东区30栋,广东深圳市南山区西丽镇九祥岭东区30栋,广东深圳市南山区西丽镇九祥岭东区30栋,113.956674,22.58335
深圳新西丽,广东,深圳市,南山区,沙河西路深港花卉中心D区D,广东深圳市南山区沙河西路深港花卉中心D区D,广东深圳市南山区沙河西路深港花卉中心D区D,113.939231,22.598209
深圳新西丽,广东,深圳市,南山区,西丽街道深圳职业技术学院留仙洞校区,广东深圳市南山区西丽街道深圳职业技术学院留仙洞校区,广东深圳市南山区西丽街道深圳职业技术学院留仙洞校区,113.938092,22.580625
深圳新西丽,广东,深圳市,南山区,龙珠大道光前工业区20栋启龙中心,广东深圳市南山区龙珠大道光前工业区20栋启龙中心,广东深圳市南山区龙珠大道光前工业区20栋启龙中心,113.962839,22.565103
深圳新西丽,广东,深圳市,南山区,西丽街道大磡村杨门工业区26栋柜,广东深圳市南山区西丽街道大磡村杨门工业区26栋柜,广东深圳市南山区西丽街道大磡村杨门工业区26栋柜,113.983804,22.62238
深圳新西丽,广东,深圳市,南山区,西丽镇白芒村127栋楼,广东深圳市南山区西丽镇白芒村127栋楼,广东深圳市南山区西丽镇白芒村127栋楼,113.942328,22.62121
深圳新西丽,广东,深圳市,南山区,西丽街道波顿大厦A座,广东深圳市南山区西丽街道波顿大厦A座,广东深圳市南山区西丽街道波顿大厦A座,113.939844,22.567785
深圳新西丽,广东,深圳市,南山区,西丽镇九祥岭东区,广东深圳市南山区西丽镇九祥岭东区,广东深圳市南山区西丽镇九祥岭东区,113.957184,22.583749
深圳新西丽,广东,深圳市,南山区,西丽街道九祥岭西区11栋,广东深圳市南山区西丽街道九祥岭西区11栋,广东深圳市南山区西丽街道九祥岭西区11栋,113.956024,22.583904
深圳新西丽,广东,深圳市,南山区,中山园路TCL国际E城C2-E,广东深圳市南山区中山园路TCL国际E城C2-E,广东深圳市南山区中山园路TCL国际E城C2-E,113.927733,22.572775
深圳新西丽,广东,深圳市,南山区,留仙大道南国丽城M,广东深圳市南山区留仙大道南国丽城M,广东深圳市南山区留仙大道南国丽城M,113.9572,22.581957
深圳新西丽,广东,深圳市,南山区,西丽街道留仙居留仙园,广东深圳市南山区西丽街道留仙居留仙园,广东深圳市南山区西丽街道留仙居留仙园,113.926072,22.586779
深圳新西丽,广东,深圳市,南山区,西丽镇方龙珠大道新屋村,广东深圳市南山区西丽镇方龙珠大道新屋村,广东深圳市南山区西丽镇方龙珠大道新屋村,113.96793,22.567584
深圳新西丽,广东,深圳市,南山区,南山区桃源街道西丽大学城哈尔滨工业大学荔园9栋【EDNNMT】,广东深圳市南山区桃源街道西丽大学城哈尔滨工业大学荔园9栋,广东深圳市南山区桃源街道西丽大学城哈尔滨工业大学荔园9栋,113.970869,22.58679
深圳新西丽,广东,深圳市,南山区,西丽街道松白路南岗第二工业区10栋楼海,广东深圳市南山区西丽街道松白路南岗第二工业区10栋楼海,广东深圳市南山区西丽街道松白路南岗第二工业区10栋楼海,113.974343,22.561516
深圳新西丽,广东,深圳市,南山区,西丽街道中兴人才公寓一期8栋,广东深圳市南山区西丽街道中兴人才公寓一期8栋,广东深圳市南山区西丽街道中兴人才公寓一期8栋,113.934563,22.579188
深圳新西丽,广东,深圳市,南山区,西丽街道留仙村路104号顺和达厂区栋楼东侧科诺威智能科技有限公司,广东深圳市南山区西丽街道留仙村路104号顺和达厂区栋楼东侧科诺威智能科技有限公司,广东深圳市南山区西丽街道留仙村路104号顺和达厂区栋楼东侧科诺威智能科技有限公司,113.927502,22.587794
深圳新西丽,广东,深圳市,南山区,西丽街道泰易公寓E栋,广东深圳市南山区西丽街道泰易公寓E栋,广东深圳市南山区西丽街道泰易公寓E栋,113.945208,22.585564
深圳新西丽,广东,深圳市,南山区,文光村文康苑文光幼儿园,广东深圳市南山区文光村文康苑文光幼儿园,广东深圳市南山区文光村文康苑文光幼儿园,113.951663,22.571219
深圳新西丽,广东,深圳市,南山区,丽苑一村2栋,广东深圳市南山区丽苑一村2栋,广东深圳市南山区丽苑一村2栋,113.953841,22.574174
深圳新西丽,广东,深圳市,南山区,沙河西路4089号深圳职业技术大学东校区均园A栋,广东深圳市南山区沙河西路4089号深圳职业技术大学东校区均园A栋,广东深圳市南山区沙河西路4089号深圳职业技术大学东校区均园A栋,113.95029,22.588429
深圳新西丽,广东,深圳市,南山区,西丽镇丽小路北大园区2号宿舍楼,广东深圳市南山区西丽镇丽小路北大园区2号宿舍楼,广东深圳市南山区西丽镇丽小路北大园区2号宿舍楼,113.974213,22.593014
深圳新西丽,广东,深圳市,南山区,西丽街道大磡社区杨门工业区22号楼厂房,广东深圳市南山区西丽街道大磡社区杨门工业区22号楼厂房,广东深圳市南山区西丽街道大磡社区杨门工业区22号楼厂房,113.978978,22.621375
深圳新西丽,广东,深圳市,南山区,西丽街道丽兹公寓,广东深圳市南山区西丽街道丽兹公寓,广东深圳市南山区西丽街道丽兹公寓,113.953297,22.57596
深圳新西丽,广东,深圳市,南山区,西丽街道南山智谷产业园f座,广东深圳市南山区西丽街道南山智谷产业园f座,广东深圳市南山区西丽街道南山智谷产业园f座,113.951872,22.577467
深圳新西丽,广东,深圳市,南山区,西丽大道平丽花园幼儿园,广东深圳市南山区西丽大道平丽花园幼儿园,广东深圳市南山区西丽大道平丽花园幼儿园,113.961246,22.593193
深圳新西丽,广东,深圳市,南山区,西丽街道九祥岭工业园12栋室,广东深圳市南山区西丽街道九祥岭工业园12栋室,广东深圳市南山区西丽街道九祥岭工业园12栋室,113.958284,22.584033
深圳新西丽,广东,深圳市,南山区,西丽街道筱安梦寓,广东深圳市南山区西丽街道筱安梦寓,广东深圳市南山区西丽街道筱安梦寓,113.95209,22.577149
深圳新西丽,广东,深圳市,南山区,凯达尔大厦楼,广东深圳市南山区凯达尔大厦楼,广东深圳市南山区凯达尔大厦楼,113.930478,22.533191
深圳新西丽,广东,深圳市,南山区,桃源街道北京大学燕园2号楼,广东深圳市南山区桃源街道北京大学燕园2号楼,广东深圳市南山区桃源街道北京大学燕园2号楼,113.964844,22.589104
深圳新西丽,广东,深圳市,南山区,西丽街道留仙洞90栋,广东深圳市南山区西丽街道留仙洞90栋,广东深圳市南山区西丽街道留仙洞90栋,113.930801,22.586521
深圳新西丽,广东,深圳市,南山区,南山区西丽街道阳光二路翻身工业区科林源小区3栋,广东深圳市南山区西丽街道阳光二路翻身工业区科林源小区3栋,广东深圳市南山区西丽街道阳光二路翻身工业区科林源小区3栋,113.935343,22.633502
深圳新西丽,广东,深圳市,南山区,西丽街道沙河西路4065号康,广东深圳市南山区西丽街道沙河西路4065号康,广东深圳市南山区西丽街道沙河西路4065号康,113.954289,22.583106
深圳新西丽,广东,深圳市,南山区,西丽街道沙河西路,广东深圳市南山区西丽街道沙河西路,广东深圳市南山区西丽街道沙河西路,113.956116,22.565417
深圳新西丽,广东,深圳市,南山区,南山区西丽街道老火车站01504,广东深圳市南山区西丽街道老火车站,广东深圳市南山区西丽街道老火车站,113.951872,22.577467
深圳新西丽,广东,深圳市,南山区,西丽街道留仙大道6019号南方科技大学医院住院部楼住院一站式服务5,广东深圳市南山区西丽街道留仙大道6019号南方科技大学医院住院部楼住院一站式服务5,广东深圳市南山区西丽街道留仙大道6019号南方科技大学医院住院部楼住院一站式服务5,113.949811,22.579552
深圳新西丽,广东,深圳市,南山区,桃源街道新屋村东区,广东深圳市南山区桃源街道新屋村东区,广东深圳市南山区桃源街道新屋村东区,113.967277,22.567767
深圳新西丽,广东,深圳市,南山区,百旺研发大厦1栋一栋,广东深圳市南山区百旺研发大厦1栋一栋,广东深圳市南山区百旺研发大厦1栋一栋,113.939717,22.622626
深圳新西丽,广东,深圳市,南山区,南山区西丽街道西丽街道茶光村62栋,广东深圳市南山区西丽街道西丽街道茶光村62栋,广东深圳市南山区西丽街道西丽街道茶光村62栋,113.952179,22.566399
深圳新西丽,广东,深圳市,南山区,西丽街道仙鼓路万科云城三期2栋单元,广东深圳市南山区西丽街道仙鼓路万科云城三期2栋单元,广东深圳市南山区西丽街道仙鼓路万科云城三期2栋单元,113.947142,22.573752
深圳新西丽,广东,深圳市,南山区,沙河西路鹏城实验室石壁龙园区3栋,广东深圳市南山区沙河西路鹏城实验室石壁龙园区3栋,广东深圳市南山区沙河西路鹏城实验室石壁龙园区3栋,113.930377,22.62665
深圳新西丽,广东,深圳市,南山区,西丽文新路-道路,广东深圳市南山区西丽文新路-道路,广东深圳市南山区西丽文新路-道路,113.952339,22.577094
深圳新西丽,广东,深圳市,南山区,西丽街道新围村93栋楼“野菓”商铺请务必,广东深圳市南山区西丽街道新围村93栋楼“野菓”商铺请务必,广东深圳市南山区西丽街道新围村93栋楼“野菓”商铺请务必,113.952604,22.582472
深圳新西丽,广东,深圳市,南山区,新屋村中区129栋,广东深圳市南山区新屋村中区129栋,广东深圳市南山区新屋村中区129栋,113.966474,22.568748
深圳新西丽,广东,深圳市,南山区,西丽街道留仙洞文化园6栋,广东深圳市南山区西丽街道留仙洞文化园6栋,广东深圳市南山区西丽街道留仙洞文化园6栋,113.930801,22.586521
深圳新西丽,广东,深圳市,南山区,南山区 西丽街道文光村19-2栋任桥18466228486,广东深圳市南山区 西丽街道文光村19-2栋任桥18466228486,广东深圳市南山区 西丽街道文光村19-2栋任桥18466228486,113.950049,22.570061
深圳新西丽,广东,深圳市,南山区,西丽万科里二期B座801中,广东深圳市南山区西丽万科里二期B座801中,广东深圳市南山区西丽万科里二期B座801中,113.943138,22.574715
深圳新西丽,广东,深圳市,南山区,西丽街道西丽镇麻勘村麻勘南路29号栋,广东深圳市南山区西丽街道西丽镇麻勘村麻勘南路29号栋,广东深圳市南山区西丽街道西丽镇麻勘村麻勘南路29号栋,113.952919,22.633866
深圳新西丽,广东,深圳市,南山区,留仙居南A区H单元,广东深圳市南山区留仙居南A区H单元,广东深圳市南山区留仙居南A区H单元,113.950683,22.581998
深圳新西丽,广东,深圳市,南山区,中山园路国际e城G2栋楼,广东深圳市南山区中山园路国际e城G2栋楼,广东深圳市南山区中山园路国际e城G2栋楼,113.923314,22.566095
深圳新西丽,广东,深圳市,南山区,中山园路1001号TCL国际E城G3栋楼,广东深圳市南山区中山园路1001号TCL国际E城G3栋楼,广东深圳市南山区中山园路1001号TCL国际E城G3栋楼,113.928061,22.571848
深圳新西丽,广东,深圳市,南山区,西丽街道西丽南支路61号珠光苑3栋,广东深圳市南山区西丽街道西丽南支路61号珠光苑3栋,广东深圳市南山区西丽街道西丽南支路61号珠光苑3栋,113.952566,22.572569
深圳新西丽,广东,深圳市,南山区,打石一路中兴通讯员工宿舍2栋,广东深圳市南山区打石一路中兴通讯员工宿舍2栋,广东深圳市南山区打石一路中兴通讯员工宿舍2栋,113.93649,22.574615
深圳新西丽,广东,深圳市,南山区,南天路4-4号南山区西丽南国丽城,广东深圳市南山区南天路4-4号南山区西丽南国丽城,广东深圳市南山区南天路4-4号南山区西丽南国丽城,113.956186,22.581627
深圳新西丽,广东,深圳市,南山区,西丽留仙洞关外20号厂房南科创启城A,广东深圳市南山区西丽留仙洞关外20号厂房南科创启城A,广东深圳市南山区西丽留仙洞关外20号厂房南科创启城A,113.928899,22.582868
